TransactionId,SecurityId,Quantity,ToBeDropped,TransactionType,FundId,AsOfDate
bf6d65f0-fee2-5093-be68-81cae7a76e70,MSFT,561.88,bdd2d54b-f0e1-e383-6c38-37b0e25d6edc,Buy,F005,07/15/2023 03:43:47
42d4b261-86b3-96e0-f970-6619992feb08,MSFT,348.17,dadff542-0165-fe06-73e7-7ccf5bd76934,Buy,F002,09/20/2020 12:48:26
5fc316bf-f39f-849c-ba40-818bf9036350,GOOGL,962.01,2be68557-4290-4481-e410-97b0eac4024a,Buy,F004,05/27/2022 16:34:09
10f2fe3f-9374-d804-d3cd-2671692cbb09,AMZN,961.41,c518c3cc-8f54-55f2-b73b-bca1d91e1966,Buy,F004,06/22/2023 17:14:52
16fa3368-5028-69a7-a198-e6bc096930c2,MSFT,441.70,c6e8d7dc-3457-492b-135c-55378af99b49,Buy,F001,03/10/2022 22:15:08
58ff57c2-0d35-5ff3-4794-01a4dc3cd72b,FB,727.59,f40d5741-c7b0-9974-e02b-dd9d3a186f53,Sell,F001,06/20/2022 03:15:31
69be4dc6-8305-5c3f-2b3e-ff52d801a843,AAPL,181.55,c3a12da0-54ce-c7b6-990c-c06d25bc1e71,Buy,F003,11/28/2021 16:14:41
268944ac-d09e-224a-2030-438f0ed5b9b2,GOOGL,870.34,5d9f1f87-b552-9147-33b6-6788e4256003,Buy,F005,04/05/2023 15:46:59
39ec24b7-2a90-734f-f950-64e1d1e09163,GOOGL,289.43,8d82264f-4af1-1e2f-9a56-fb54045015f4,Buy,F002,04/02/2022 14:47:12
b5e5db61-fc13-8ac6-2a82-18e8a86faa70,AAPL,917.43,7e933f46-6649-bbd0-bcd6-29fb6ca0cfb2,Sell,F001,07/06/2021 20:21:06
d78331f8-6f52-4496-4b9e-aec6c655f466,FB,942.47,089e5209-3acd-5d90-ed37-21d6b01a120e,Sell,F004,07/15/2022 03:09:06
ee657808-1313-f59c-fa9d-a641fa8b2faa,GOOGL,512.55,2f53ef7c-17eb-8575-c1f2-4fd6b490a639,Buy,F001,12/29/2022 03:59:47
1af459d4-aa8b-53cb-65de-466c2ee03627,AAPL,710.35,9ba873a9-784c-aa63-3d83-61b97820c915,Buy,F004,09/15/2021 22:34:24
40833c8f-82e6-55a5-6d6b-7e76d4a17a2c,MSFT,994.86,c0ecb1c7-00e9-a2bd-317e-c04efe380c35,Sell,F005,02/01/2022 13:09:26
03072bac-d714-cd9a-cb6a-85c8abc81643,AAPL,734.39,59f73eaf-1f2a-ba30-03ec-006e9ce30e66,Buy,F003,03/24/2023 08:09:11
c37c435a-bf82-72e2-112d-0524305c21ef,GOOGL,790.56,d52b2a45-ae7a-4e43-a800-7dc47c721eb7,Buy,F004,09/16/2021 06:59:29
9e828080-e624-b257-8310-747a03dc72f1,GOOGL,924.46,289380fe-cfb2-ff8b-4e21-1b01f0caa6c4,Sell,F005,05/28/2022 23:00:04
f6b8f5e0-3847-dead-81fb-23dce39a15bb,AMZN,176.96,edbcafdd-1940-79b3-6dfe-c578da7c33ab,Buy,F005,03/31/2022 09:35:42
cab1a612-a634-5ebd-2ca6-b779bea5e382,FB,547.39,05b17db6-d74a-9ef6-1773-0fa9445c4a2c,Buy,F003,05/12/2022 23:36:00
21125b11-4bcf-0b7d-1cc8-3ea66c9ecf62,MSFT,251.32,37d102ec-81e6-e74d-3b7f-c2f5c66e2015,Buy,F005,03/15/2023 04:52:37
13bb0be8-ccac-c24e-70c3-6ce3768f8d46,AAPL,932.74,8ef03a68-e136-990b-a3ac-9804c40e2963,Sell,F005,07/05/2023 10:18:50
be42b80c-f7d3-d558-2d1d-959539145c9d,MSFT,262.15,8381df7c-371c-c670-4e2d-e1b33f048c36,Buy,F004,10/02/2022 06:46:07
06cdd9b2-e986-2823-4a72-7f60731edc3d,FB,244.52,2aad84be-1f17-564b-0041-aa854f3283d0,Sell,F003,02/22/2021 07:44:07
ec57f237-d302-8291-d3dd-729da2e98d72,FB,882.12,3da636de-b4a8-71ed-257a-c2da7066ddfb,Buy,F002,05/13/2023 21:41:37
72454df5-62e2-82e1-46b1-7256fe766ec3,MSFT,545.60,46ed859f-d84f-9911-c35a-04629469f2a8,Buy,F004,09/26/2020 15:52:17
c3486447-777e-9436-1d69-2072d8a50c9f,FB,469.92,c81757e1-ebfe-3b98-6f02-5ec3879db9cb,Sell,F001,05/08/2022 09:10:41
cfffb4cf-dcf3-509c-4460-72a2102bd99d,MSFT,409.85,6ad233fd-66eb-b660-b0e8-b1dd0954a80a,Buy,F005,10/09/2021 07:04:09
82e161bc-97dc-a265-10ac-601ca70fd755,GOOGL,707.28,a2ef1851-ccc7-d7b9-15d2-1e5821bcb1c6,Sell,F003,11/23/2020 09:12:53
d2834a30-6440-96d3-d906-78e97f5d6eb7,GOOGL,691.44,b485e25f-fcb1-6f1c-981d-214620a51604,Sell,F002,02/12/2022 19:45:14
5f2721f8-6f28-1331-f09e-3e9394455f6d,AMZN,100.30,821ce610-7337-363b-c6a2-4351bee11340,Buy,F002,02/12/2023 00:33:20
1d87a200-488a-e186-457f-52f344ec711a,FB,683.30,2ac52206-17a0-7955-dba1-8465140418c1,Sell,F001,10/03/2021 12:48:41
09567734-0420-0450-0e4f-77191d900eda,MSFT,207.12,2609386c-5656-33f7-522f-4c19b8ee8bc0,Sell,F005,12/07/2022 08:36:48
28f310b3-8b1a-3c5e-183f-8092b07f8593,GOOGL,326.73,77fbffad-d550-89ad-a579-401bb2f87364,Buy,F005,01/05/2023 22:59:26
51ed73b7-92ba-5444-c173-263b1122c53e,FB,779.82,d929a215-7f53-2c78-4b36-7c5be11daaa0,Buy,F003,07/09/2022 17:47:54
5b890158-6e4d-b098-c32f-3a24bd548505,AAPL,507.30,a9fc33c9-5ccb-4b1d-46e0-09b00205a4c7,Buy,F001,01/30/2022 17:41:06
e276d3e6-626c-1d08-8f4e-f2bfd0dc579b,AMZN,739.78,185d0745-ab82-ee2a-04dc-4932c40dd1b5,Sell,F001,04/16/2023 11:12:02
d73142d8-267d-b4ab-c886-24032daf9dde,AMZN,672.15,36f39cf4-35eb-c6e9-7640-20483fe5cd12,Sell,F004,07/25/2021 21:38:05
8c9cfd4a-7c86-f219-4487-9d07200d49af,MSFT,410.40,be510343-c003-3b7f-f0e8-332219ea801c,Sell,F005,06/08/2022 07:53:45
a206ebf0-37f2-4c68-96cf-0277ec6f0a82,FB,421.44,90a0eee6-2921-a476-9500-3829b18119e8,Sell,F003,04/07/2021 15:19:54
ee9dab06-f9e3-7e95-0f97-ead1bfc81248,AAPL,711.68,1c02fd3b-6d16-a412-0ee8-fa431c401206,Sell,F002,05/22/2021 20:03:55
a570cf06-26a9-c5b0-67a4-6aa6630fe6ba,AAPL,335.11,302092d6-31cc-e83b-84d4-0d1a2b7b5317,Sell,F001,03/17/2023 01:19:44
06878a09-a7b7-b7c8-88d2-aa3992915dff,AAPL,151.00,bf40aaf7-4f8a-fb25-af8b-7338508881a8,Buy,F003,12/15/2022 08:41:58
460f471d-6816-3adb-ac87-3689d77d5df9,MSFT,228.72,adf38adc-3393-b3dc-5aba-fd4b6834cb5c,Buy,F005,05/03/2021 03:46:45
16c8696c-918c-f19f-cdf9-9e42f09335a3,AAPL,67.97,4c5cad33-70c6-6dfa-1e7b-7d0965e8baf8,Sell,F005,09/09/2023 18:09:34
f029aa3e-5304-b780-bde8-c1c400d94698,FB,618.95,518cc691-e1da-784f-af08-4549a9362692,Buy,F005,09/13/2021 23:28:08
063195a7-d65b-a340-5246-0a8e7e93cc46,GOOGL,759.42,1e88cf0f-fe03-e8c9-c6b0-c1cb5d2c4680,Sell,F003,02/25/2021 21:09:51
011fce89-7959-fffd-507f-347ad6475fde,AMZN,931.46,80f146e2-bce8-9583-6b70-f59b49a67858,Buy,F001,03/09/2021 22:01:31
ddc109e6-a57f-3486-b9cd-c5fa5406435f,AAPL,768.11,926eb548-5e49-d03e-e81b-23a5fb88ff96,Buy,F002,02/21/2023 05:40:46
7a0a142a-bbab-948f-c7a9-89d601390a58,GOOGL,658.92,d8ff88eb-7fd5-2ec7-9545-e0171cd70878,Buy,F001,03/02/2022 20:10:50
01629867-9163-bb3e-559b-a3de4d44bf30,MSFT,614.09,e26e9f8d-7083-1f6c-1243-84fdedf0d397,Buy,F005,04/24/2022 06:03:56
a2fcff08-20e4-4b40-e865-ac99019a75f5,FB,411.16,70450c79-b6e1-5f63-c516-bb1856a6c66e,Sell,F004,12/16/2021 20:59:46
a8d259e0-9d27-5fbd-aa94-3dd674e987f6,AAPL,257.48,9fb8cdf3-ec19-4237-2b3a-a9fce6b3fd10,Buy,F001,08/20/2021 19:55:42
6a540ae8-c638-9268-1a1c-4eb69726f08a,AAPL,804.86,871da9e3-995f-3bbc-ae80-8b9d6967a126,Buy,F004,01/02/2021 08:47:20
ea7f3734-2190-2bad-8f32-cf1c4c361b14,FB,823.28,2f567da7-4718-8a00-b0b2-b852ff2061af,Buy,F001,07/13/2023 09:59:44
81267e66-9a51-277e-e151-ac257bb3ac92,AMZN,553.71,7283df25-106a-92d9-bc6c-bccf7793f1f6,Sell,F004,10/16/2022 17:58:11
019b2f49-9850-bf35-8520-e1455c13d785,AMZN,60.04,c37beade-cdcb-55bc-13d0-b967fe06ac54,Sell,F001,08/14/2023 00:18:27
c6e58ebe-631e-b484-3411-f5ffaa053679,GOOGL,501.45,f5a5b53e-68eb-f733-e8e9-2efc77d237ea,Buy,F003,06/27/2021 11:32:25
06a386c7-60f4-8861-919a-c7f70719db85,AMZN,234.07,b4249369-c65c-dfc2-071a-935d85f08850,Sell,F005,08/21/2022 03:38:00
49ea181b-dbc4-6cd9-b72f-aa82aacca96e,AMZN,874.31,7f72929b-00c6-f331-2b89-8ad5d13693e6,Sell,F004,01/22/2022 06:46:25
6ae302dc-0a3c-63fa-3c87-389ab75b547b,GOOGL,223.56,3ecf64ff-21e0-5f7e-4755-b0595bab379b,Buy,F003,12/08/2021 12:01:06
d50f6a5e-deed-b29e-8950-64f8ec28b18f,GOOGL,150.94,0de70d73-ad6f-2717-32d4-c4824cbdcc79,Sell,F002,11/26/2022 23:49:47
afc7722b-b9b1-637c-673b-49b953369a6e,AMZN,679.68,e8268f2a-0422-8d53-db92-cbd336945a13,Sell,F001,04/23/2022 12:30:16
e29d8947-59f7-741c-f03e-f0ef5700e087,MSFT,258.38,6758470b-a694-f28a-d546-ad5cbc22d796,Buy,F002,02/01/2021 10:34:26
eb995d81-271e-af9c-f9e3-6319ae40985e,AMZN,55.35,294fbbdd-ee88-f056-4d75-78da20951f36,Buy,F003,07/09/2021 15:44:35
c90cba7c-721e-a90d-b2b1-db0be6b50687,AMZN,467.72,d1e8065f-4e89-b9df-9619-3e33cb161056,Buy,F001,03/15/2022 12:03:20
2fa60e82-f147-1bd6-cb5c-94784e4f77f0,AAPL,431.63,ecd076f7-ac78-b905-4e9c-17387edafdae,Buy,F001,04/11/2023 15:30:29
8252b209-8338-da6c-62fa-03574ea32898,GOOGL,666.44,c23bc5f8-d710-e574-227b-6450e5d017aa,Buy,F005,12/05/2022 20:13:03
3907f31b-7e9a-d6ae-6012-68350d5628be,MSFT,30.01,896cb30b-fa68-341b-6aa0-d71dbee6dfa9,Sell,F005,10/19/2020 00:38:08
b71626f6-dbdf-12c0-fca2-5a733e6317db,AMZN,602.60,98670add-ec61-ee08-cbd3-2214aeeb6a82,Buy,F005,01/28/2022 03:59:40
56a76c5f-38f5-585e-d11b-b4950a0fcb55,AAPL,111.59,44ca6007-6013-a8d8-ed4d-f3953a63724b,Sell,F001,04/08/2023 15:26:59
ad6d5df5-b5e9-1a9d-3023-8580f7849a6d,AAPL,63.01,c549f6df-7d4c-1dad-b4e9-204f1578334b,Buy,F005,01/21/2022 05:41:33
e47a876a-5f4f-a7b4-fbe8-a7096505d7e7,AMZN,654.27,123ec67a-c797-a804-2c65-133117471673,Buy,F005,06/28/2021 08:30:07
2bb61152-4560-a33e-947e-e9d67b763083,FB,958.65,d4998395-6625-a1e9-31a0-9a1689a88d69,Buy,F005,09/07/2022 11:06:01
ccf60698-39a9-e5b3-aed6-7bc24cc48567,MSFT,526.00,34fcd115-6af1-afe1-836f-dd136530fa3c,Buy,F005,03/10/2023 00:00:29
1e847b2d-e92f-68b4-faa9-ec535b2afb81,AMZN,6.65,8a49592d-50f9-bff2-2908-e6577e5cb57d,Sell,F002,08/11/2022 11:15:56
d4cb5cd7-4489-b338-8290-535ac54eee7a,AMZN,907.95,083676a6-a145-ae90-371d-37d73cad7d66,Sell,F002,11/17/2020 11:02:33
129d668f-dab3-ee82-a16a-69390123e0fb,AAPL,233.15,e4011f77-9d79-e482-fd7a-56bf8564e6f5,Buy,F003,06/20/2023 18:10:48
1f530271-7179-227b-d6aa-5c2dc136bd94,AAPL,521.35,ef27b90d-17fe-5fe5-767a-086bcbbbe8ca,Sell,F005,05/16/2023 16:31:33
4b40a230-e038-9592-6b04-2c8c42502940,MSFT,461.97,b74e9ad6-bae7-80f5-d134-3b927a3effe5,Sell,F002,11/16/2022 12:34:31
b840ba03-0826-a42e-0f59-c3583b50c4c1,FB,27.63,d12957df-08da-98a5-13ed-c74f88d28305,Buy,F004,01/04/2021 19:50:23
96430a49-9d3f-d934-819a-54914b6de5f4,FB,112.31,d7b56be8-de10-2963-881e-7f7694433dd2,Sell,F003,11/18/2020 04:39:53
f9297ff0-7720-0b91-1025-cbd0faecafcf,AMZN,543.27,7f9ee009-a76f-c4da-35bd-a0f6dad200c5,Sell,F005,07/31/2021 22:20:38
1d651fe5-e56e-23b0-6ac0-098ed66eb519,AMZN,922.81,f40caa67-6272-70bf-bade-16d90b68a496,Buy,F004,12/12/2021 18:26:53
eac94f28-3767-37bf-f0e9-b60273e1d445,GOOGL,352.41,4796fcf1-4681-3594-c9fa-5ec82fd9d78b,Sell,F004,10/20/2020 05:21:55
5513075a-5fb2-e810-cca9-1a1993c03198,FB,572.70,650365f0-9796-cb35-7824-9927bc259cfc,Buy,F001,08/03/2021 22:08:34
ca75f621-b646-9b54-21f2-505b17d9de7c,GOOGL,715.21,caff0b22-8958-dc6e-196a-fa3f0962e7c4,Sell,F004,01/26/2022 19:20:40
d162af14-42d7-1c50-ca67-020ade5c4c91,FB,838.88,06dfb571-da62-969c-2c5a-e0f9b3eeaafe,Sell,F001,10/06/2021 16:35:04
353166ff-5c55-a96e-79ab-ae0b6748d567,AMZN,298.91,84d9ec29-e573-28e4-65fb-7386a0e37112,Buy,F001,08/18/2023 11:39:17
caa86226-4b98-b81b-3cb4-c914cdc0869a,GOOGL,587.96,ab577c75-525b-583a-04d8-d8cc7529d9de,Buy,F002,06/03/2022 06:14:13
36dd9689-34ca-fea7-74b8-cee163fa7dc3,MSFT,582.25,550f1366-be11-b517-2d76-8cdb60af10ac,Buy,F002,02/01/2023 11:29:32
da43b959-7a99-9105-3607-786407e8c098,FB,855.15,ca4b64b6-8bac-7aec-d031-dc24edd6dd22,Sell,F004,02/20/2023 04:39:06
ed86ea10-c249-ba30-e217-8c189b3cb0e0,MSFT,518.26,869d31e3-37e1-a3ad-232a-fac2ec1cec23,Buy,F001,08/21/2022 15:04:18
1f996afe-e41c-1308-b213-00f9cd71adda,FB,892.48,a307c1f7-56f1-327e-a317-3a121a375dfc,Buy,F003,10/25/2020 11:26:44
c9b72031-6002-62d1-b39f-814a77d24343,AAPL,60.39,b6b4e59c-1449-e954-e022-bb75951ea189,Buy,F005,02/14/2022 02:25:32
fed6c410-a62b-85a5-e936-5ee564f0f20b,FB,651.17,74ca54ba-be9a-169b-17ea-e3b982cf9650,Sell,F005,06/11/2021 01:28:56
16a7e606-3dee-f54c-a723-f3e0ba6c2aa9,GOOGL,488.68,21edfff1-56a7-835e-42ed-895b456662fa,Sell,F002,01/30/2022 23:20:46
d49385b8-1b6c-f51f-2065-c9fc9565384c,GOOGL,536.78,1eab473c-e27b-c2d9-a9a1-eb60ea4a8f2f,Buy,F003,04/30/2022 04:43:00
182dab5c-0b11-92c0-51d2-c0a21e8ed0fa,AMZN,28.08,e83585e0-bb4a-3e71-eefe-e40379451c50,Sell,F002,12/27/2022 06:58:42
9093925e-1795-d15c-498a-5c264b4eebc9,GOOGL,623.98,44945c27-7ecc-49eb-25ab-de314b86fa2b,Buy,F005,09/24/2021 19:22:03
c19a26be-c74a-769c-08f4-7482689cce57,MSFT,138.53,91698765-7914-35af-45f4-ded67ba8a21c,Sell,F002,03/09/2023 21:35:42
32cf2efc-e995-5d11-4666-71ceb1b39e46,AAPL,797.02,21bb5c70-9402-663d-e0fc-1a3f790014ae,Sell,F004,08/20/2023 20:48:29
229013c5-2a81-5cc8-f358-bf852a0ed2ed,GOOGL,330.26,2c4d29a9-b71c-8819-8fe6-a5e293cb2a53,Sell,F003,11/29/2021 15:38:57
e00aa448-5d79-9edf-5f9c-84d1a3de90f9,MSFT,471.36,b506b425-6b06-0a31-8596-be22165c5fb0,Buy,F001,04/19/2021 05:07:08
8862fc9d-1109-e972-f210-f9b7a2eb436e,GOOGL,177.41,9c3877f3-e585-97f4-9cd2-623e03bdbde5,Buy,F001,04/10/2023 06:10:25
090b4ca9-b652-73d7-dab6-50e53829279e,FB,741.96,1cd8743a-dfc7-3a64-a947-eaeee5cc4b6f,Sell,F005,09/07/2022 18:39:04
73c87d16-51b8-30b8-38fd-aa890e282fa6,GOOGL,787.29,ab17cbed-ea87-f75b-3669-4bc9ab057453,Sell,F004,10/12/2022 14:47:22
e3ce39ff-e782-1956-c681-6a62f43b7729,AAPL,443.39,fba9d85e-fbe8-0954-d9d9-3c96a638432a,Sell,F002,05/01/2023 11:07:28
8a0cca49-a0b9-67b6-2a15-d925be65f576,GOOGL,363.88,f5daef5e-8526-46de-38e0-12dc71e50484,Sell,F001,07/22/2023 01:41:39
b94d379e-9f76-f4c9-c749-b06b2e6cd030,AAPL,135.64,d4993f08-dbc0-28fc-f473-5dddc2047289,Buy,F001,07/06/2021 18:47:15
e847d7e0-85f6-c475-d0e0-538ddfcb7515,MSFT,850.65,2f8dc6d7-e955-8c30-3c1d-fc27ebcdc5e7,Sell,F003,01/18/2022 19:26:27
b66c15cc-3e03-e7c5-d7df-3c347217a93e,FB,370.46,f1d983ee-d7ca-41bb-9ba8-a49118012e8c,Sell,F004,04/13/2023 17:16:00
96ef364e-3b79-0235-93b5-ab1fb5034a51,FB,721.26,c4ee224b-a99c-1737-5cdd-fa224010c6d4,Sell,F005,11/05/2021 03:02:13
1295e05d-0660-8bc6-f006-3f7b6883275c,AAPL,518.91,150c95fa-43a5-c215-11a2-d59816c83482,Sell,F005,06/22/2023 12:28:06
1ad11a3c-74cb-09b4-c04c-9b6564edef00,AAPL,941.00,b3d62d05-45ea-b2cc-bab2-b571e1292e72,Sell,F001,04/10/2023 12:05:53
c0f3ad2d-439a-ba5d-368b-56383c682222,AMZN,922.31,ccfa1b29-e9aa-9051-7144-5e6a424b7180,Sell,F003,03/20/2022 00:52:43
c80641ea-a780-6c26-306c-88a8d710cb1d,AAPL,838.54,cf1ed798-ca88-49a9-d915-2ecece5854f4,Buy,F003,11/04/2020 13:47:58
62c57996-cf6d-ed20-0d1f-d6ad38c77acb,AMZN,167.02,7229bba6-68ea-4220-e329-1f70ca76a1fc,Sell,F005,09/24/2021 19:12:53
9a6082e4-221d-1cfd-5321-b4b939c80b9c,AAPL,214.99,73c7b88d-03c4-dcd8-6d72-3063e5ba0812,Buy,F003,03/07/2022 22:35:55
d9a17287-3bb5-6a19-62b3-6c6d8280893e,MSFT,391.20,4836d094-0930-a702-ee6f-70e6b377e5dc,Buy,F001,06/16/2021 13:38:13
fc09ea6c-ac0f-32d8-43a6-81ed22d02e48,MSFT,469.13,f0b80794-347a-292d-d8f8-35f11a13468f,Buy,F002,11/22/2021 02:58:13
b13b52ba-d1a1-2fc9-eea0-1b9b31eb6ab0,FB,379.18,00f5d14c-d06f-b8e1-99fc-15a362441f4e,Buy,F005,04/22/2021 19:34:08
e8551b12-dffa-898b-f7b0-56a3e9aca750,MSFT,987.89,5e09f278-83c7-8953-f375-6eca6df23d40,Sell,F005,07/29/2023 06:15:32
d13b4e8a-7c91-1db9-c271-f18330f99773,AMZN,391.09,cd226868-73ef-7c66-770a-1557d186985f,Buy,F004,10/25/2022 16:34:58
321805e0-f849-1470-2164-595e1b446f8a,GOOGL,541.49,ef8f12b0-af0b-a763-e1a9-b54f1402148b,Sell,F005,09/10/2023 08:10:13
434a694a-28ff-2b9f-6795-6e64371ab5c5,MSFT,502.15,c259cd28-3f28-1550-3fc5-b4a91835793e,Buy,F003,08/13/2021 06:09:13
f95caed9-19ad-ce2e-5540-fa5293401fbb,GOOGL,192.63,de59d03d-bebe-36d9-3095-53776faff5e0,Sell,F004,08/26/2022 10:12:02
337ff243-e236-726a-f27f-eb20481a4c33,FB,768.90,4ba1b7ce-c7fd-407e-4698-2a87137f7a49,Sell,F005,11/25/2022 03:27:02
be0b9c00-616a-eeda-ae39-148ece7946a3,AAPL,97.09,fa9d101a-093f-07c1-7f33-9275fb3b13aa,Buy,F004,08/23/2022 00:17:11
76d57d01-f027-714f-2491-eeeffc81fa77,AMZN,64.39,7bf76c9d-5193-a7f3-8943-435469cdbe0e,Buy,F002,02/22/2021 03:07:56
c3e06999-2e13-18d4-e545-a49acb49ff6e,AMZN,770.68,c7096fe9-c74b-2446-9f8f-b13de1f74842,Sell,F005,08/03/2022 00:26:14
e84e3292-0b48-fd16-1198-cbe995586826,GOOGL,220.07,4d121d52-439e-65de-d78e-a2d9c19729f8,Sell,F003,09/02/2021 17:14:49
54bfc800-9468-c24b-44c2-f802a0b8f619,AMZN,837.18,a96021e7-c71b-18ab-35d4-76fcfbc29833,Buy,F004,07/11/2021 14:39:54
7dd2b902-06fb-bd08-5a34-e36c4a89bb29,AAPL,874.87,c1f704e9-0cb3-01e7-d107-bbd3678b78fd,Sell,F001,04/12/2022 17:40:12
8a8de9ef-6f77-b533-005c-1d4472a90fd6,GOOGL,56.02,143b4a9d-f73d-f15a-2151-522e814a823f,Sell,F003,06/16/2023 05:38:27
154a8348-d854-a0b8-97fd-ef212ab5d837,AMZN,559.56,b517d0ab-be62-0dfc-e0c9-dfcac55a1b5d,Buy,F005,10/22/2022 20:42:51
d8d469b0-c1ca-72ca-69cd-0cc78e7ccd46,MSFT,960.55,ebd88d6a-02c1-6e6d-f72a-93e5a4edc7cd,Buy,F003,07/22/2022 04:16:36
5c960b18-f12d-0b1a-9f00-55a46414e890,MSFT,786.15,4e77a5f7-201f-694c-0944-7176cfb0862b,Buy,F001,07/13/2022 19:04:08
40d566ca-6c6d-0b45-3604-3c1f29739053,GOOGL,311.90,b04ebc93-51d8-b41e-d2e2-9fa97640f0a7,Sell,F003,11/04/2021 06:06:08
584a1e56-0f47-8d46-28c9-35d19794d242,GOOGL,875.34,ef723636-b6c3-fc03-d8ca-bd995001ed43,Buy,F002,09/04/2023 10:05:48
1c86b421-c9d5-4eec-9658-e237a33aa5b8,MSFT,538.62,963c9d2f-cbbf-b9be-4d8f-ae39cc62683f,Sell,F005,04/19/2023 18:10:26
1da5f1c4-e28d-e45a-63fe-6fcef87a997e,GOOGL,242.88,9c4af0b7-c461-e428-eeed-f1a27fb1a411,Sell,F004,03/22/2023 19:51:06
0114701e-9dda-58d2-872b-3ee2fbcab26b,GOOGL,411.92,86a44956-83e5-678b-5aa2-5361961fade3,Buy,F002,08/22/2022 04:36:42
5bb7b3e0-f644-a170-c094-e90eb1881e3b,MSFT,661.14,85e41298-7fdd-7708-e684-f0ea3b72f195,Buy,F001,06/14/2021 01:02:36
745c3ce9-8e9f-ea94-a670-0a7b1eb51667,AAPL,777.27,22fb2163-3053-abba-d855-453d3f97d6b6,Buy,F004,08/26/2021 17:42:05
836f4df4-a2fe-0786-8714-18575f912d2e,AMZN,917.79,797f0b75-9b50-5722-af7c-5039f0eab405,Buy,F004,11/08/2022 17:39:51
3278deef-97a9-87a2-f69c-88cb0baeb975,GOOGL,734.39,ccd1e69f-7ba3-826a-38ed-b77fdd4ceea6,Sell,F005,01/14/2022 20:42:21
82a4f2e7-3a52-235c-c10e-5c0d8086903b,FB,170.56,e642d702-294c-fff4-42de-a1ad19faf795,Buy,F001,09/16/2022 17:44:36
2194d905-6b77-3293-4ac0-fef3076eba95,AMZN,284.73,bb25dbc6-eff5-39bf-95b8-a12eda14156c,Buy,F003,02/18/2022 05:40:14
f76b03a0-a23a-ad09-77ad-31e72357461a,AMZN,901.03,29ef02c4-f031-203f-9de5-273f0181dc0a,Buy,F005,12/03/2020 01:32:43
50528f31-ca71-c972-3539-41905f726405,FB,168.02,5075ef43-6c01-8412-187b-8d01b72ed711,Buy,F002,08/31/2022 03:24:51
10cef77a-d865-a9ee-447f-041edfcd84c0,AAPL,281.52,9d85a647-e722-dd9e-1172-0bdc2ed34d3a,Sell,F001,07/24/2022 10:45:36
d777b6ca-5a76-a16f-47e9-7d1d10486572,GOOGL,132.01,23a225f4-338d-b91b-9f3f-03f430a642c0,Buy,F001,12/22/2020 13:23:43
15b1bc1a-0ad8-0072-88b7-05dcefe25c69,FB,301.05,01d89b78-07a2-2b9e-d163-74f69f0b1aa2,Buy,F002,07/09/2022 00:22:24
3a49d79f-64ce-77b3-c6a2-a1a3b1c1e39a,AMZN,913.75,8cc68f70-4e29-3aa1-3547-41facabf164f,Sell,F005,01/18/2021 15:32:26
29303b2d-0159-56de-fd66-2ba483b98af5,AMZN,515.00,a88429a9-7217-b6db-c981-0922d868067d,Sell,F005,03/16/2022 03:22:28
c00b07b3-ae6b-601c-9fd7-3328c450e5dd,MSFT,343.00,2138f72b-b3d2-c3e6-0f96-976fc06e7a9a,Buy,F003,03/01/2023 08:21:14
afa6e534-9ff1-36d1-46d2-695e9a9f78c1,FB,758.89,5d0b21aa-61ac-a60e-4aef-3668c1502f34,Buy,F002,09/10/2023 08:47:02
63439589-8f1b-6cd7-8ad3-2863ac91beaa,AMZN,639.61,fbdd30c9-d54a-5791-5d69-149cda50ed2a,Buy,F004,07/04/2021 19:20:04
b8d7d096-e8fc-a3dc-3fcd-ae53543bb5a2,AMZN,835.50,6836f8da-b006-c72a-144b-1db47c1f5f0d,Buy,F001,06/22/2022 04:03:25
05111ba8-5171-f2aa-43a7-2a18363274dd,MSFT,498.44,805d4c2e-a1ec-0e28-30f5-47f0dc5cae52,Buy,F002,07/21/2023 19:21:08
4b651666-af39-bd6c-f46a-073c64892e1b,GOOGL,926.99,8e849095-7dec-5d44-907c-7c3c9efe89c2,Buy,F003,10/22/2022 13:51:59
1a976e34-9c7f-9664-7274-12b2de0994e2,AAPL,162.54,a5ce6e2e-f38a-e9e6-a105-429929665c25,Sell,F001,09/15/2022 21:58:14
7abe73dd-a091-672b-d0fb-ff5adc7c52ab,FB,633.98,8748cebb-7300-2870-1b8f-83b8c75e4330,Sell,F004,08/18/2021 10:01:45
a414f202-8005-2cea-e310-337023dfe9c8,FB,40.41,050d20b6-313a-5b00-be3c-4434250556b8,Sell,F002,11/06/2021 10:55:10
41f9c1a2-c90f-d8d5-f65b-23ee76e6e47a,GOOGL,876.34,89a3b5f8-483b-a212-117b-5fb0f91ee3d5,Sell,F005,04/02/2022 13:49:25
a4b8c700-ec87-037d-5155-f2345af0af4e,AAPL,385.62,76acf865-cbf9-0385-c5f6-856aa77dcab9,Sell,F001,09/23/2021 12:40:47
42543aa5-3be7-704d-4c39-7a1f52f4b2b0,FB,602.52,e75385c4-d8d0-2043-8c61-729e007b1c7e,Sell,F004,11/06/2021 02:00:13
ae3a443c-19fa-44db-f132-7013ad1db882,GOOGL,219.03,f43f90a3-d2dc-2f35-2a55-41937e7d1577,Buy,F003,04/16/2021 22:04:21
